0912-102(L),7,,AZHAR,,1,,2010-05-01 15:30:45
0912-102(L),7,,YUSUF,,1,,2010-04-01 09:28:14
0912-108(L),7,,ASHOK,,1,,2010-06-01 16:41:25
0912-109(L),7,,ASHOK,,1,,2010-06-01 16:44:35
0912-111(L),7,,ASHOK,,1,,2010-06-01 16:28:08
1001-01(L),7,,ANUAR,,1,,2010-04-01 11:23:25
1001-02(L),7,,ANUAR,,1,,2010-04-01 11:23:10
1001-03(L),7,,ARHAM,,1,,2010-04-01 13:10:35
1001-04(L),7,,ARHAM,,1,,2010-04-01 13:51:45
1001-05(L),7,,ISYRAF,,1,,2010-04-01 17:47:01
1001-06(L),7,,ANUAR,,1,,2010-05-01 09:38:36
1001-07(L),7,,ANUAR,,1,,2010-05-01 09:38:58
1001-08(L),7,,YUSUF,,1,,2010-05-01 09:47:50
1001-09(L),7,,AZZERI,,1,,2010-05-01 10:03:28
1001-10(L),7,,DIN,,1,,2010-05-01 12:31:59
1001-11(L),7,,SUFIAN,,1,,2010-05-01 12:34:08
1001-12(L),7,,MARIA,,1,,2010-07-01 14:57:41
1001-12(L),7,,FAIZAL,,1,,2010-07-01 12:56:44
1001-12(L),7,,ANUAR,,1,,2010-06-01 15:31:55
1001-13(L),7,,MARIA,,1,,2010-07-01 15:05:54
1001-13(L),7,,FAIZAL,,1,,2010-06-01 17:19:55
1001-14(L),7,,ARHAM,,1,,2010-07-01 09:50:48
1001-15(L),7,,NIK,,1,,2010-07-01 10:00:07
1001-16(L),7,,ANUAR,,1,,2010-07-01 10:05:40
1001-17(L),7,,MARIA,,1,,2010-07-01 10:11:14
1001-18(L),7,,ISYRAF,,1,,2010-07-01 11:00:33
1001-19(L),7,,ISYRAF,,1,,2010-07-01 12:46:02
1001-19(L),7,,ISYRAF,,1,,2010-07-01 11:01:17
1001-20(L),7,,ZUL,,1,,2010-07-01 12:51:10
1001-21(L),7,,FAIZAL,,1,,2010-07-01 15:41:21
1001-22(L),7,,MARIA,,1,,2010-07-01 16:50:38
1001-23(L),7,,MARIA,,1,,2010-07-01 17:02:15
1001-24(L),7,,ISYRAF,,1,,2010-08-01 11:35:59
1001-25(L),7,,ISYRAF,,1,,2010-08-01 11:36:09
1001-26(L),7,,ZUL,,1,,2010-08-01 11:50:59
1001-27(L),7,,NAUFAL,,1,,2010-11-01 10:09:51
1001-28(L),7,,NAUFAL,,1,,2010-11-01 10:14:13
1001-29(L),7,,NAUFAL,,1,,2010-11-01 10:23:39
1001-30(L),7,,DIN,,1,,2010-11-01 10:27:00
1001-31(L),7,,ANUAR,,1,,2010-11-01 14:57:33
1001-32(L),7,,ANUAR,,1,,2010-11-01 15:29:00
1001-33(L),7,,AZLAN,,1,,2010-12-01 08:57:35
1001-34(L),7,,ROSDI,,1,,2010-12-01 12:07:30
1001-35(L),7,,ROSDI,,1,,2010-12-01 13:57:19
1001-36(L),7,,DIN,,1,,2010-12-01 15:36:12
1001-37(L),7,,ASHOK,,1,,2010-12-01 15:42:09
1001-38(L),7,,AZLAN,,1,,2010-12-01 16:39:42
1001-39(L),7,,AZLAN,,1,,2010-12-01 16:39:34
1001-40(L),7,,AZLAN,,1,,2010-12-01 16:39:21
1001-41(L),7,,NIK,,1,,2010-01-13 11:03:09
1001-42(L),7,,FAKHRUL,,1,,2010-01-13 11:57:44
1001-43(O),7,,FAIZAL,,1,,2010-01-13 12:03:29
1001-44(O),7,,FAIZAL,,1,,2010-01-13 13:16:06
1001-45(L),7,,DIN,,1,,2010-01-13 11:41:59
1001-46(L),7,,ZUL,,1,,2010-01-13 11:37:46
1001-47(L),7,,ZUL,,1,,2010-01-13 11:38:07
1001-48(L),7,,ZUL,,1,,2010-01-13 14:48:42
1001-49(O),7,,SUZIE,,1,,2010-01-13 16:47:33
1001-50(L),7,,AZHAR,,1,,2010-01-13 16:53:01
1001-51(L),7,,AZHAR,,1,,2010-01-13 17:01:25
1001-52(L),7,,FAIZAL,,1,,2010-01-14 15:58:43
1001-53(L),7,,DIN,,1,,2010-01-15 16:32:23
1001-54(L),7,,AZHAR,,1,,2010-01-18 10:16:43
1001-54(L),7,,DIN,,1,,2010-01-15 11:23:13
1001-55(L),7,,YUSUF,,1,,2010-01-18 09:14:34
1001-56(L),7,,YUSUF,,1,,2010-01-18 10:14:59
1001-57(L),7,,ASHOK,,1,,2010-01-18 10:47:00
1001-58(L),7,,ASHOK,,1,,2010-01-18 11:00:34
1001-59(L),7,,ROSDI,,1,,2010-01-18 11:12:23
1001-60(O),7,,SUZIE,,1,,2010-01-18 13:44:59
1001-61(L),7,,SUZIE,,1,,2010-01-18 13:52:07
1001-62(L),7,,AZHAR,,1,,2010-01-18 16:41:22
1001-63(L),7,,AZLAN,,1,,2010-01-19 14:11:45
1001-64(L),7,,AZLAN,,1,,2010-01-19 14:11:36
1001-65(L),7,,NAUFAL,,1,,2010-01-19 17:48:25
1001-66(L),7,,DIN,,1,,2010-01-20 10:03:28
1001-67(L),7,,MARIA,,1,,2010-01-20 11:01:19
1001-68(O),7,,ARHAM,,1,,2010-01-20 14:25:37
1001-69(L),7,,DIN,,1,,2010-01-20 14:36:20
1001-70(L),7,,ROSDI,,1,,2010-01-20 16:25:15
1001-71(L),7,,AZHAR,,1,,2010-01-21 12:35:40
1001-72(L),7,,DIN,,1,,2010-01-21 17:09:36
1001-73(L),7,,MARIA,,1,,2010-01-21 16:50:41
1001-74(L),7,,MARIA,,1,,2010-01-22 10:09:18
1001-75(L),7,,ZUL,,1,,2010-01-22 10:18:33
1001-76(L),7,,SUFIAN,,1,,2010-01-22 15:25:49
1001-77(L),7,,NAUFAL,,1,,2010-01-22 17:56:02
1001-78(L),7,,SUFIAN,,1,,2010-01-22 18:00:24
1001-79(L),7,,AZHAR,,1,,2010-01-25 09:09:36
1001-80(L),7,,ANUAR,,1,,2010-01-25 09:21:46
1001-81(L),7,,SUFIAN,,1,,2010-01-26 09:41:53
1001-82(O),7,,FAIZAL,,1,,2010-01-26 11:01:24
1001-83(O),7,,FAIZAL,,1,,2010-01-26 11:01:10
1001-84(O),7,,NIK,,1,,2010-01-26 15:42:44
1001-85(L),7,,NIK,,1,,2010-01-26 18:40:19
1001-86(L),7,,SUFIAN,,1,,2010-01-28 11:10:34
1001-86(L),7,,YUSUF,,1,,2010-01-26 18:33:32
1001-87(L),7,,ROSDI,,1,,2010-01-29 15:55:08
1001-88(L),7,,NAUFAL,,1,,2010-01-27 09:59:00
1001-89(L),7,,MARIA,,1,,2010-01-27 10:07:53
1001-90(L),7,,FAIZAL,,1,,2010-01-28 09:03:13
1001-91(L),7,,NIK,,1,,2010-01-28 09:04:40
1001-92(L),7,,ARHAM,,1,,2010-01-28 10:58:31
1001-93(L),7,,ARHAM,,1,,2010-01-28 11:04:14
1001-94(L),7,,ARHAM,,1,,2010-01-29 08:59:01
1001-95(L),7,,SUFIAN,,1,,2010-01-29 09:10:10